"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gstm7",1101.44226210897,0.120815816642387,0.255669682092177,0.472546512569405,0.636536750292827,0.979015996209193
"Gm13707",0.855793096181962,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Platr14",0.84894229008803,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Gja10",0.84894229008803,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Pramel36",0.855793096181962,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Gm19434",0.84894229008803,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Gm35358",0.855793096181962,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Cacna2d2",0.856568617944382,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Lyzl4",0.855793096181962,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Gm31600",0.855793096181962,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Dusp9",0.84894229008803,1.87511002355778,3.96942736360637,0.472388042857187,0.636649837522761,NA
"Rbm7",965.692285839407,0.124397588107095,0.263339553215746,0.472384746567788,0.636652189912227,0.979015996209193
"Gpam",3496.75919896132,-0.155921995983297,0.330075142798592,-0.472383332659615,0.636653198945716,0.979015996209193
"Tmem71",27.5359764075823,-0.321302888690824,0.680245905445617,-0.472333440184905,0.636688805068403,0.979015996209193
"Gm52865",4.52191280030087,1.00993680612625,2.13833274313704,0.472301052943064,0.636711918905148,NA
"Exd2",237.79549501123,0.13463556108557,0.285157274751308,0.472144928453916,0.636823345392418,0.979038155218458
"Gfi1b",1.38627946574218,-1.63064844463918,3.45382430625246,-0.472128371349757,0.636835162726024,NA
"Rn4.5s",1.38627946574218,-1.63064844463918,3.45382430625246,-0.472128371349757,0.636835162726024,NA
"Il12b",1.38627946574218,-1.63064844463918,3.45382430625246,-0.472128371349757,0.636835162726024,NA
"Stc1",1.38627946574218,-1.63064844463918,3.45382430625246,-0.472128371349757,0.636835162726024,NA
"Slc12a7",2451.70480412509,0.124201543620299,0.263098583453926,0.472072262760965,0.63687520990331,0.979038155218458
"Stat5a",284.114705181947,0.158951188806986,0.336737071416927,0.472033530903351,0.636902855159149,0.979038155218458
"Ube2d2b",4.10958357850183,-0.801769114731648,1.69863129752658,-0.472008914411928,0.636920425692041,NA
"Cep152",140.019103873388,-0.175237276476456,0.371284664335797,-0.471975530661745,0.636944254364443,0.979038155218458
"H2az1",1361.20205161393,-0.132070270201172,0.279895939592789,-0.471854898621666,0.637030362300805,0.979058769993913
"Cd34",11.4210334372664,-0.534676593366453,1.13341922721414,-0.471737712338486,0.637114015326909,0.979058769993913
"1500009L16Rik",1.28515683112031,1.52272270676655,3.22805571754765,0.471715125141444,0.637130139651621,NA
"Ubxn2a",865.817004488703,-0.133958189425224,0.283988126943271,-0.471703485871376,0.637138448645635,0.979058769993913
"Gm38592",22.933925055708,0.362019955727258,0.767746277985709,0.471535930694537,0.637258067297668,0.979149973461814
"Pde6d",93.6983798198498,0.182171138905066,0.38651478238697,0.471317391226399,0.63741409814514,0.979297101897314
"Gm40278",2.37345667543859,1.33806020473615,2.83932703067623,0.471259629581121,0.637455340971703,NA
"Fam181b",3.59878945258177,0.988340665518033,2.09730962172594,0.471242135772351,0.637467832079113,NA
"Fbxw17",27.8393963820037,-0.350331797939296,0.74374067626467,-0.471040255185164,0.637611988361158,0.979508507460641
"Snora61",4.32661220981022,0.839976013478937,1.78377058123354,0.470899129246802,0.637712769889959,NA
"Rnf170",386.081124414169,-0.12873067036427,0.273390622500295,-0.470867176009783,0.637735589418092,0.97957394212669
"Grsf1",1700.06310708808,-0.109157561746537,0.231849694175335,-0.470811756447639,0.637775168327453,0.97957394212669
"Mvb12a",1123.44216524155,0.108237728839108,0.229960175222233,0.470680319905424,0.637869040303499,0.97962551260147
"Xcl1",4.2227322622469,0.816534062486213,1.73516892142132,0.470579003810978,0.637941404220079,NA
"Gm44040",15.5448244722062,0.498387267493148,1.05920780640518,0.4705283179366,0.637977607348418,0.979677151458207
"Cfap300",7.4246790755454,0.62415933930878,1.32668771079534,0.470464401102052,0.638023262114808,0.979677151458207
"Gm40855",5.85907966874708,-0.668997915243654,1.42229261959092,-0.470365876915026,0.638093639045268,0.979692624604845
"Retnlg",3.0475011633591,-0.989089724435845,2.10305319441617,-0.470311320256655,0.638132610880566,NA
"Ep300",657.986791410723,0.115349616673617,0.245352195218894,0.4701389224201,0.638255767592254,0.979734572138097
"C130013N14Rik",8.02353209126077,-0.556311226539203,1.18359880807885,-0.470016717440073,0.6383430738261,0.979734572138097
"Def8",389.663003544901,-0.166199620951968,0.353604060597194,-0.47001615499346,0.638343475663344,0.979734572138097
"Zfp389",2.47417600385966,-1.07031380360995,2.27738914553661,-0.469974051517558,0.638373556588317,NA
"Rbm14",298.896196969882,0.167466905107316,0.356393329978784,0.469893488515303,0.63843111666925,0.979734572138097
"Rad21",1179.32123042969,0.11537794924858,0.245589229811585,0.469800525605695,0.638497538855719,0.979734572138097
"Abcd4",285.479819943457,0.131480301735348,0.27993402813214,0.469683170040634,0.638581393786309,0.979734572138097
"Vps8",117.421102390335,0.208601105034775,0.444342458945607,0.469460212129559,0.638740718265647,0.979734572138097
"Mycbpap",1.65860649949384,-1.37216168499954,2.922864690042,-0.469457819814376,0.638742427891175,NA
"Gm22748",1.65860649949384,-1.37216168499954,2.922864690042,-0.469457819814376,0.638742427891175,NA
"Nupl1",305.543101033723,-0.132719083976317,0.282729113377812,-0.469421356685555,0.638768485855781,0.979734572138097
"Golga3",416.933549245266,-0.123205844414489,0.26247441446076,-0.469401349718635,0.638782783799014,0.979734572138097
"Cyp2d12",25.0269807116455,-0.342847079501749,0.730492994372904,-0.469336574262519,0.638829076384331,0.979734572138097
"Trp53bp2",361.995225920328,0.135663178061347,0.289109001388989,0.469245777231321,0.638893967980882,0.979734572138097
"Abcc9",547.0645879479,-0.177978130482271,0.379387715729891,-0.46911938131646,0.638984306294459,0.979734572138097
"Dph3",276.735072239156,0.138546736440575,0.295340793456282,0.469108025407548,0.638992422908129,0.979734572138097
"Acp6",670.108911854627,0.135895591401446,0.289756365138925,0.468999503552893,0.63906999087222,0.979734572138097
"P2ry14",39.2526073716293,0.322536745752757,0.687892297182717,0.468876809747275,0.639157693250378,0.979734572138097
"Coq9",1164.56639152014,0.106876268362124,0.228016841399776,0.468720940549917,0.639269116903493,0.979734572138097
"Sipa1l2",143.153478831063,-0.239254817969708,0.510654416558198,-0.468525895814788,0.639408556796688,0.979734572138097
"Ccdc90b",169.294791393046,-0.156307860862685,0.33366990779539,-0.468450577085109,0.639462406498775,0.979734572138097
"3830408C21Rik",4.22705309447387,1.01854991208141,2.17454503434676,0.468396789210385,0.639500863714316,NA
"Gm12185",6.53009726848842,0.733963051709888,1.56745869149504,0.468250331375454,0.639605582941207,0.979734572138097
"LOC118567406",3.1462505475014,0.985920570377695,2.10581159842189,0.468190303024521,0.639648506055721,NA
"Trappc12",364.262114735648,0.126887787200688,0.271034524711352,0.468160974458222,0.639669477808638,0.979734572138097
"Gm36599",16.5312521829039,0.449685989346399,0.96055751034523,0.468151031565803,0.639676587661804,0.979734572138097
"Myl7",3.37808963213419,-0.962014271147549,2.05506500785497,-0.468118656816446,0.639699738067598,NA
"Gm39908",6.54318239128886,-0.772835366331311,1.65171696137922,-0.467898183769921,0.639857402377899,0.979734572138097
"S1pr3",49.2962486807,0.278410557515562,0.595237736929416,0.467730018180242,0.63997767160353,0.979734572138097
"Mrpl24",741.982319992406,-0.124307114288046,0.26576733606557,-0.467729090144385,0.639978335345551,0.979734572138097
"Vps37a",1057.80129486978,0.1119239885527,0.239314414731712,0.467685946449044,0.640009192535431,0.979734572138097
"Stx19",4.00414164903848,0.89363490629454,1.91131003970608,0.467550992633285,0.640105718085866,NA
"Xylb",3804.63261578208,0.113552600858337,0.24291709104009,0.467454144013262,0.640174992695972,0.979734572138097
"Gm31057",13.3064425589688,-0.542183357939614,1.15995932890522,-0.467415834701145,0.640202395734858,0.979734572138097
"Tlr6",12.2333520333399,-0.462160815271571,0.988832245439626,-0.467380404920047,0.640227739452804,0.979734572138097
"Mrpl15",920.674901850126,0.109727566920643,0.234771771623317,0.467379728669838,0.640228223193844,0.979734572138097
"Smpd4",309.947545096854,0.144247426020852,0.308634432269121,0.467373082647732,0.640232977290933,0.979734572138097
"Pdlim5",949.520979902773,-0.114777923667608,0.245589541962475,-0.46735672354137,0.640244679508709,0.979734572138097
"Ccdc154",1.45384806836831,-1.43188336562363,3.06408661488893,-0.467311648001677,0.64027692401783,NA
"Smap1",215.774250893205,-0.201322796382165,0.430843729222756,-0.46727567961904,0.640302654265595,0.979734572138097
"Fas",316.606784409464,0.143121190208485,0.306325690865732,0.467219023660725,0.640343184400252,0.979734572138097
"Zfp688",65.6020774308707,-0.217414197046385,0.465341970085487,-0.467213814834807,0.640346910706776,0.979734572138097
"Rfx5",218.270913661899,-0.153916290505218,0.329441531855891,-0.467203663236201,0.640354173015873,0.979734572138097
"Oip5os1",253.191914973997,0.150661217564705,0.322520297377701,0.467137165597571,0.640401745331467,0.979734572138097
"Sclt1",150.320384075741,-0.156321843781747,0.334736556533083,-0.466999617253629,0.640500151909644,0.979734572138097
"Pik3r1",1147.11344054753,0.11626957005672,0.249064466983135,0.466825201784375,0.640624943523208,0.979734572138097
"Gm52062",13.1841637029282,0.44726447949196,0.958527147605824,0.466616392252553,0.640774356929099,0.979734572138097
"Timm23",1544.2285586989,-0.104785767584295,0.224644828188379,-0.466450834543253,0.640892831893925,0.979734572138097
"Dynlt1b",492.311309240577,0.142714028954037,0.306040308353755,0.466324288201516,0.640983396053677,0.979734572138097
"Rnf144a",92.3561070074651,0.197277901947533,0.423054337465974,0.466318116791321,0.640987812822017,0.979734572138097
"Trps1",15.98473409783,0.390031738743149,0.836421369353856,0.466310107600972,0.640993544875828,0.979734572138097
"Daglb",272.353571060589,-0.138349050243377,0.296734677885437,-0.466238227460528,0.641044989340158,0.979734572138097
"Gm16299",3.49587071142473,-0.803873870542346,1.72447201088763,-0.466156519483649,0.641103469660016,NA
"Pop4",271.453825567111,0.129707321878832,0.278403825902539,0.465896334069198,0.64128970531597,0.979734572138097
"Gm34538",3.28030087855674,-1.19481669316957,2.56491564225461,-0.465830795167713,0.641336620346239,NA
"Chuk",2431.5618601608,-0.112411980877496,0.241403092268247,-0.465660898629183,0.641458244879669,0.979734572138097
"Apoe",335952.777888435,0.099903734067515,0.214551194388398,0.46564054025568,0.641472819557863,0.979734572138097
"Gzf1",859.107213789138,0.113952620942011,0.244731150539059,0.465623688243253,0.641484884116254,0.979734572138097
"Ift81",39.7182970349955,-0.294088533042691,0.631728291544426,-0.465530097320343,0.641551888706411,0.979734572138097
"Ahr",1504.36563476636,0.126004678761143,0.270818674338649,0.465273227811384,0.641735804406356,0.979734572138097
"Gpatch2",332.044349502079,-0.130145922037502,0.279735230424182,-0.465246804416276,0.641754724509252,0.979734572138097
"1700096K18Rik",40.5793478818545,-0.317451337431619,0.682335145239209,-0.465242541948104,0.641757776611821,0.979734572138097
"Slc25a26",98.0175693626675,-0.197737276432006,0.4250512614815,-0.465208068652239,0.641782461132312,0.979734572138097
"Ube2h",1599.71334519513,0.121795810456069,0.261818038298528,0.465192586605494,0.64179354714342,0.979734572138097
"Fam169a",10.3465643397914,-0.558604575989751,1.20081767551001,-0.465186836754798,0.641797664378339,0.979734572138097
"Gm36375",13.7101935869799,-0.450095184362657,0.96793485912494,-0.465005656237616,0.641927406039801,0.979734572138097
"LOC664787",5.58669268628451,0.915279182902486,1.96841504144398,0.464982823048874,0.641943757446823,0.979734572138097
"Tent2",574.311233076354,0.113975689278756,0.2451327467402,0.464954971518152,0.641963702846768,0.979734572138097
"Gm38775",1.94612591375792,1.41954520522335,3.05323095987474,0.464932140371583,0.641980053176652,NA
"Ubb-ps",1679.83609029631,0.111136677301427,0.23911733982061,0.464778829443332,0.642089849978951,0.979734572138097
"Borcs6",126.725756714693,0.191719215839516,0.412544887614007,0.464723286109161,0.642129630421027,0.979734572138097
"Il2rg",76.7682584841557,-0.213431526771322,0.459303603772923,-0.464685068913244,0.642157002383722,0.979734572138097
"Gm40785",2.27643977892675,1.18984206135613,2.56087051827576,0.464624061569989,0.642200698138508,NA
"Pole",30.8912700045158,-0.297097866121495,0.639565408958193,-0.464530854796301,0.642267458728607,0.979734572138097
"Cnrip1",25.3254556424986,0.371767200697894,0.800332623658898,0.464515864664216,0.642278195879727,0.979734572138097
"Gm39144",5.15207569371971,0.827540102069026,1.78183948966819,0.464430217686515,0.642339544641114,0.979734572138097
"Vmo1",63.5589792512111,-0.25398798105332,0.547102605536414,-0.464241951113164,0.642474408194062,0.979734572138097
"Ezh2",70.5914953139866,-0.237987313445779,0.512736305116791,-0.464151477222918,0.642539222779106,0.979734572138097
"Gm35741",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm28802",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm51632",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm41907",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm26271",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm33085",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm52508",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"LOC118568539",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"LOC118568523",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm39993",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm20754",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Rbm46os",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm36010",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm38712",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Dkk2",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm32823",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Slc7a13",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"LOC118568786",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm34254",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm23346",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm51493",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Snord14a",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Nps",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Xkr5",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"5830408C22Rik",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm45572",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Hsh2d",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Atp2c2",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm46100",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"LOC118567711",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm24259",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Rpl32l",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm20149",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Mir26a-2",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm26876",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm36565",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Igf2bp1",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Tcap",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm35895",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Tomm20l",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"LOC118567976",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"LOC118567980",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"9230104M06Rik",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm36529",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm32067",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Fezf2",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm34643",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"LOC108167388",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm52200",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Fam243",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm26873",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"4933424G05Rik",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"LOC115489081",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm34076",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Gm5636",0.334272921432869,1.86945713704751,4.02801266430274,0.464114016724701,0.642566059900099,NA
"Slc3a2",713.343515568415,-0.124609644564584,0.268508261909666,-0.464081230418552,0.642589548760375,0.979734572138097
"Sik2",306.791035384615,0.131668470679788,0.283731078746837,0.464060797503508,0.642604187549243,0.979734572138097
"Trbc1",17.7345305530077,0.412269809474097,0.88871652934702,0.463893486685805,0.642724059550661,0.979734572138097
"Mybpc3",1.83929358616852,1.43139876079169,3.08666283416544,0.463736675398403,0.642836417474371,NA
"Mpo",1.83929358616852,1.43139876079169,3.08666283416544,0.463736675398403,0.642836417474371,NA
"4932438H23Rik",3.065693023303,0.970951043639313,2.09424151407242,0.463628973599716,0.642913592357115,NA
"Cps1",52546.5018312223,-0.106669009269562,0.230118894423549,-0.463538683065418,0.642978293980621,0.979734572138097
"Cars",600.352358814112,-0.121872368263296,0.262920072991027,-0.463533905482582,0.642981717641582,0.979734572138097
"Galnt1",842.245978166317,-0.117365096712401,0.253201915924906,-0.463523730788866,0.642989008948417,0.979734572138097
"Fbxo22",827.825721221028,-0.11540417834082,0.248980981018122,-0.463505999008095,0.643001715836125,0.979734572138097
"Pcolce2",21.8446134352153,0.335713891970298,0.724400459139405,0.463436884577806,0.643051245378117,0.979734572138097
"Ryr1",4.42159941355759,-0.762507082113063,1.64546062231376,-0.463400382709168,0.643077404388255,NA
"Zfp781",25.0604615334108,-0.330373164782814,0.71300733730637,-0.463351704108561,0.643112290523851,0.979734572138097
"Gm31224",2.92120536644368,-0.891316671030179,1.92366193218315,-0.463343717582762,0.64311801424385,NA
"AA386476",28.128696485518,-0.298102642164382,0.643433012862827,-0.463300197852817,0.643149203991076,0.979734572138097
"Rbmxl1",317.492345777724,0.141762920444545,0.305988712945566,0.463294606784283,0.64315321104715,0.979734572138097
"Dctn2",1641.03013437335,-0.0989209250493759,0.213561059313814,-0.463197388921067,0.643222887657981,0.979734572138097
"Gm11342",10.5386870450468,-0.590961203710213,1.27646266574032,-0.462967871737534,0.643387396412024,0.979734572138097
"Gm14419",169.191121993811,0.152471583924664,0.329340422440131,0.462960431018398,0.64339272991503,0.979734572138097
"Ndrg1",482.372485564996,0.143879574012759,0.310788299389181,0.462950420899171,0.643399905191464,0.979734572138097
"Gm51887",1.86528521365507,1.43028013947909,3.0901849459817,0.462846128785575,0.643474663995645,NA
"Slc16a8",1.86528521365507,1.43028013947909,3.0901849459817,0.462846128785575,0.643474663995645,NA
"Cyld",420.483989746592,-0.130800651949738,0.28262710937001,-0.462802921635149,0.643505636856891,0.979734572138097
"Gm16364",1.30690739370465,1.46746731892728,3.17276497790914,0.46252001933479,0.643708449464246,NA
"Spata24",26.5520808128446,0.339221828200069,0.733521196422876,0.462456749517715,0.643753811216396,0.979734572138097
"Ighv2-9",3.11380465660799,-1.09107758380776,2.35939936891753,-0.462438702909519,0.643766750105727,NA
"Gm41344",6.50853921704219,-0.686898741427545,1.48559831453205,-0.462371782943165,0.643814730703503,0.979734572138097
"Sdhd",2941.09935668658,0.122300285923343,0.264528220179575,0.462333605996062,0.643842103658848,0.979734572138097
"Kbtbd2",273.190310638854,-0.144938581437795,0.313571695092329,-0.462218317871833,0.643924768430818,0.979734572138097
"Ufl1",689.906045877506,-0.122739889378988,0.265576465342079,-0.462164029560719,0.643963696176211,0.979734572138097
"Saysd1",213.082563604089,-0.147226330389424,0.318567576248638,-0.462151020273688,0.643973024705293,0.979734572138097
"Gm15952",14.8376571871518,0.502139862042584,1.08663664808667,0.462104662977034,0.644006266444158,0.979734572138097
"Ap2s1",993.026253604903,0.112575712008516,0.243640539846265,0.462056569401587,0.644040753980763,0.979734572138097
"Selenop",84939.5896631808,-0.125367169113482,0.271328145648537,-0.462049997849747,0.644045466450046,0.979734572138097
"Snx25",221.882968674276,0.158754131350212,0.343590394313387,0.462044731103318,0.644049243251819,0.979734572138097
"Gm15772",6.13274585286938,0.609687633275774,1.31971077624338,0.461985795866031,0.644091506537709,0.979734572138097
"Mir684-1",5.81784124260787,0.668103284302192,1.44674372476473,0.461797948638651,0.644226222099706,0.979734572138097
"Gcnt1",30.3933753272823,0.344328494140005,0.745864112015218,0.461650438187298,0.644332018136695,0.979734572138097
"Zc3h12c",274.728987711255,-0.143284478181916,0.310453127035276,-0.46153337075466,0.644415985250501,0.979734572138097
"Auts2",5.07773657314785,0.720508962873397,1.56121645193759,0.461504848977981,0.644436443303455,0.979734572138097
"LOC118568381",47.0186151728839,0.242594625699012,0.525687730835163,0.461480478750381,0.644453923753477,0.979734572138097
"Urod",1238.80901298617,-0.102253819481009,0.221595288544064,-0.461444014233526,0.644480079648381,0.979734572138097
"Txndc17",859.414875422514,0.13092104389934,0.283723611196325,0.461438663307962,0.644483917889199,0.979734572138097
"Mycbp2",534.652810884136,0.121092888874593,0.262529811622714,0.461253859613542,0.644616484151096,0.979734572138097
"Taf8",230.971226994643,-0.139266518302106,0.301943063308564,-0.461234369076352,0.644630466065362,0.979734572138097
"Prps1l3",638.078302834344,0.128977264331667,0.279645618518592,0.461216825119297,0.644643051670165,0.979734572138097
"Ociad1",1833.44604537215,0.110735084107196,0.24011778277877,0.461169859331994,0.644676744276097,0.979734572138097
"Pde9a",282.829787509707,-0.159931936227986,0.34681953123482,-0.461138782059253,0.644699039082744,0.979734572138097
"LOC115490443",14.6973373038288,-0.445574853078616,0.966355619428208,-0.461087868814032,0.644735564888142,0.979734572138097
"Gm36229",1.8026460253369,1.2909812987353,2.79997822535558,0.461068335119409,0.644749578835073,NA
"Adamtsl4",89.6554585751049,0.206193799388383,0.447268637869309,0.461006611978531,0.644793861344878,0.979734572138097
"Rps15a-ps5",1.27809348685596,1.48079066846698,3.21295311051496,0.460881506057723,0.644883620917375,NA
"Pamr1",91.2373445825382,-0.213797697327935,0.463900716428952,-0.46086951314437,0.644892225728251,0.979734572138097
"Gm31434",10.3958070283621,0.638121838614905,1.38493765860274,0.460758529202465,0.644971857996381,0.979734572138097
"Tsc22d1",751.818060694323,-0.154871749684805,0.336217963160808,-0.460629016453627,0.645064790047554,0.979734572138097
"Gm39664",2.6440140089975,1.01248693321323,2.19824819559175,0.460588087934574,0.645094159515678,NA
"Gm38991",1.45229702484347,-1.42837652063398,3.1013157418564,-0.460571138035424,0.645106322578739,NA
"Ift57",28.3944557203994,0.343803995250626,0.74659149422513,0.460498141098502,0.645158705470786,0.979734572138097
"Arg2",8.80936002681151,0.53257416542083,1.15661406115268,0.460459701562047,0.645186290542706,0.979734572138097
"Ccl19-ps2",7.43419955499203,0.664323370644327,1.44288304602759,0.460413872401702,0.645219179212232,0.979734572138097
"Gk",2343.17352063505,0.122501303024454,0.266114550888214,0.460332975463309,0.645277235486224,0.979734572138097
"Zfand2b",431.867237499824,-0.120185986371561,0.261093478752366,-0.460317840743741,0.645288097267473,0.979734572138097
"Cyp2d10",13912.3888335398,-0.117235370439007,0.254724319021232,-0.460244121525103,0.645341004650247,0.979734572138097
"Sh3kbp1",57.9623244649986,-0.212867898845923,0.46261659159128,-0.460138920036812,0.64541650958209,0.979734572138097
"Gm39643",86.212083479517,-0.294789523713525,0.640690538354229,-0.46011218531612,0.645435698137067,0.979734572138097
"Gm30877",8.87053166660694,-0.621113453581895,1.35000751325354,-0.460081479165255,0.645457737434088,0.979734572138097
"Sema3d",99.3193506037186,0.190741239478425,0.414629105468143,0.46002858208197,0.645495704972132,0.979734572138097
"Itga11",2.01736758794704,-1.16097040578489,2.52456432931087,-0.459869606928099,0.645609816922444,NA
"Ptpn12",617.061752861545,0.154669118751993,0.336355226754887,0.459838606476318,0.6456320699379,0.979734572138097
"Fbxo36",88.6497014678435,0.225896143483082,0.491346600362614,0.459749071869776,0.645696342233425,0.979734572138097
"Polr2h",176.605572325055,0.186056781102772,0.404737732985099,0.459697146916672,0.645733617702518,0.979734572138097
"Epn3",2.2262789972019,-1.1934873801147,2.59625899966561,-0.459695038233249,0.645735131486071,NA
"Ccdc27",3.09247671656378,-1.0778099872024,2.3449814178773,-0.459624105754343,0.6457860534127,NA
"Wwp2",331.249065563398,-0.150585714167744,0.327664571908249,-0.459572767634795,0.645822909722493,0.979734572138097
"Zfp993",28.6110166228174,-0.863242709050267,1.87849756527534,-0.459538902262956,0.645847222593404,0.979734572138097
"Gm17057",17.4353017338599,0.389929679683835,0.848581752499021,0.459507500055847,0.645869767429497,0.979734572138097
"Gm25970",2.17842257752453,1.10347164996171,2.40165623460863,0.459462779918427,0.645901874274652,NA
"Gm41622",96.8368535467623,0.22042728945044,0.479801191205684,0.459413801988554,0.645937038760959,0.979734572138097
"Nckap5l",22.569658530051,0.421134412079877,0.916841568263759,0.459331717340639,0.645995974518028,0.979734572138097
"Slc18a1",62.5250418349536,-0.212953642680353,0.463646815443282,-0.459301424246284,0.64601772514468,0.979734572138097
"Gm3225",1.33762003125663,1.60176775674805,3.4874301385216,0.459297446292953,0.646020581361933,NA
"Mir221",1.33762003125663,1.60176775674805,3.4874301385216,0.459297446292953,0.646020581361933,NA
"Srrm1",780.369857759772,-0.120691732597205,0.262778837493683,-0.45929015345502,0.646025817718849,0.979734572138097
"Chchd10",9889.36474452194,0.0924384986650004,0.201266691807255,0.459283639210033,0.646030495050261,0.979734572138097
"Gm39442",12.6025174432268,0.54243745712036,1.18128304480594,0.459193467226538,0.646095241404724,0.979734572138097
